罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022/12/25,10,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,不明,不明,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見２丁目,2022/6/29,18,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見３丁目,2022/8/15,19,その他,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見３丁目,2022/8/15,19,その他,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,大和１丁目,2022/4/5,15,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,大和１丁目,2022/5/18,6,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,大和１丁目,2022/5/23,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,大和１丁目,2022/5/31,19,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,大和１丁目,2022/6/30,10,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,大和１丁目,2022/9/5,20,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,大和１丁目,2022/9/8,19,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,大和１丁目,2022/10/3,7,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,大和１丁目,2022/10/4,18,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,大和２丁目,2022/10/30,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,大和３丁目,2022/4/25,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,請西東６丁目,2022/4/14,18,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,木更津,根形駐在所,122297,千葉県,袖ケ浦市,のぞみ野,2022/9/21,12,一戸建住宅,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,木更津,桜井駐在所,122068,千葉県,木更津市,大久保４丁目,2022/9/12,21,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,桜井駐在所,122068,千葉県,木更津市,桜井,2022/12/12,16,その他,その他,50歳代,その他,施錠した
窃盗,自転車盗,木更津,桜井駐在所,122068,千葉県,木更津市,桜井新町５丁目,2022/7/1,18,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,木更津,桜井駐在所,122068,千葉県,木更津市,金田東５丁目,2022/4/2,9,その他,その他,20歳代,その他,施錠した
窃盗,自転車盗,木更津,江川駐在所,122068,千葉県,木更津市,瓜倉,2022/4/22,5,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,木更津,江川駐在所,122068,千葉県,木更津市,中里,2022/10/8,14,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,木更津,波岡駐在所,122068,千葉県,木更津市,羽鳥野１丁目,2022/10/22,6,道路上,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,木更津,波岡駐在所,122068,千葉県,木更津市,羽鳥野７丁目,2022/12/15,11,道路上,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,清川２丁目,2022/6/2,7,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,清川２丁目,2022/6/27,7,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,清川２丁目,2022/11/2,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,清見台東２丁目,2022/4/26,16,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,清見台南５丁目,2022/9/11,9,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,東太田２丁目,2022/5/8,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,東太田２丁目,2022/6/24,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,東太田３丁目,2022/7/27,8,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,東太田３丁目,2022/9/29,18,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,東太田３丁目,2022/10/21,16,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,東太田３丁目,2022/11/2,19,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,東太田３丁目,2022/11/7,16,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,東太田３丁目,2022/12/12,20,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,東太田４丁目,2021/12/15,15,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,東太田４丁目,2022/3/20,16,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,請西東５丁目,2022/5/2,17,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,ほたる野２丁目,2022/8/29,14,一戸建住宅,その他,40歳代,その他,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,ほたる野４丁目,2022/1/20,17,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,ほたる野４丁目,2022/6/2,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,ほたる野４丁目,2022/8/8,13,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,ほたる野４丁目,2022/8/24,13,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,木更津,清見台交番,122068,千葉県,木更津市,ほたる野４丁目,2022/10/31,17,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,今井１丁目,2022/5/4,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,今井１丁目,2022/11/13,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,神納,2022/5/2,8,その他,その他,10歳代,高校生,施錠した
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,神納,2022/7/30,14,一戸建住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,神納,2022/12/20,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,神納２丁目,2022/7/15,7,駐車（輪）場,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,坂戸市場,2022/3/4,16,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,坂戸市場,2022/8/12,21,一戸建住宅,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,坂戸市場,2022/9/4,12,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,坂戸市場,2022/12/24,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,奈良輪,2022/3/16,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,奈良輪,2022/11/12,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,奈良輪１丁目,2022/8/12,20,駐車（輪）場,駐車（輪）場,65-69歳,その他,施錠せず
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,奈良輪１丁目,2022/9/1,6,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,長浦駅前１丁目,2022/12/1,16,その他,駐車（輪）場,10歳代,小学生,施錠した
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,袖ケ浦駅前１丁目,2022/4/9,17,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,木更津,袖ヶ浦駅前交番,122297,千葉県,袖ケ浦市,袖ケ浦駅前１丁目,2022/6/20,7,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,木更津,金田駐在所,122068,千葉県,木更津市,瓜倉,2022/7/28,12,道路上,その他,10歳代,大学生,施錠した
窃盗,自転車盗,木更津,金田駐在所,122068,千葉県,木更津市,瓜倉,2022/11/11,9,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,蔵波,2021/12/28,18,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,蔵波,2022/7/8,15,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,蔵波,2022/7/20,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,蔵波,2022/8/28,7,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,長浦,2022/11/1,7,その他,その他,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,蔵波台１丁目,2022/1/16,18,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,蔵波台１丁目,2022/3/9,17,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,小学生,施錠せず
窃盗,自転車盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,長浦駅前１丁目,2022/5/9,10,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,長浦駅前１丁目,2022/8/8,12,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,長浦駅前１丁目,2022/9/16,13,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,長浦駅前１丁目,2022/11/17,10,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,長浦駅前１丁目,不明,不明,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,木更津,長浦駅前交番,122297,千葉県,袖ケ浦市,長浦駅前１丁目,不明,不明,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,木更津,長須賀交番,122068,千葉県,木更津市,朝日３丁目,2022/11/21,11,その他,その他,20歳代,その他,施錠せず
窃盗,自転車盗,木更津,長須賀交番,122068,千葉県,木更津市,太田１丁目,2022/8/21,12,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,長須賀交番,122068,千葉県,木更津市,祇園,2022/9/7,5,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,木更津,長須賀交番,122068,千葉県,木更津市,祇園,2022/11/23,7,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,木更津,長須賀交番,122068,千葉県,木更津市,請西１丁目,2022/2/22,17,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,木更津,長須賀交番,122068,千葉県,木更津市,請西１丁目,2022/2/24,10,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,木更津,長須賀交番,122068,千葉県,木更津市,請西１丁目,2022/7/26,18,その他,駐車（輪）場,20歳代,その他,施錠せず
